index,filename,widthPx,contactAngleDeg,tiltDeg,noiseSigma,blurSigma,xCenter,yBase,contactLeftX,contactLeftY,contactRightX,contactRightY
1107,1107.png,499,132,-0.965509338031082,0.0148494640369945,1.40483694591418,684,569,434.535424030186,572.704204585992,933.464575969814,564.295795414008
1108,1108.png,413,122,1.10219268150529,0.0118581174564965,1.43031161904929,828,620,621.538207308816,616.527826949563,1034.46179269118,624.472173050437
1109,1109.png,526,115,-0.221021033186538,0.0209451722930077,0.355473872559449,1037,604,774.001956803241,605.514531751851,1299.99804319676,603.485468248149
1110,1110.png,443,134,1.81245142627562,0.0117818413301061,0.898163448615695,177,568,-44.3891859041818,561.494404758791,398.389185904182,575.505595241209
1111,1111.png,565,118,-0.725330927675156,0.0210789836729065,0.326398230882405,1289,664,1006.52263652634,668.076188609168,1571.47736347366,660.923811390832
1112,1112.png,564,125,-1.12069976613454,0.0200915617439548,0.338202295960205,960,609,678.053943430789,615.015540324525,1241.94605656921,603.984459675475
1113,1113.png,549,117,-0.871786101058475,0.027582217718769,1.09814172716947,811,610,536.531774490182,614.676503979582,1085.46822550982,606.323496020418
1114,1114.png,418,124,-1.63245999397192,0.00179632206876047,0.420664357647166,166,699,-42.9151744391038,705.453980943773,374.915174439104,693.546019056226
1115,1115.png,547,118,1.94583345296932,0.0220613005018438,0.833341294096347,50,578,-223.342292749838,569.213397054808,323.342292749838,587.786602945192
1116,1116.png,455,127,1.90888750158664,0.0039928026845387,0.64966216932589,994,552,766.62624861937,544.921927481256,1221.37375138063,560.078072518744
1117,1117.png,476,124,-1.94672595095194,0.025674199721602,0.301437615905825,802,636,564.137362932206,644.584917263333,1039.86263706779,628.415082736667
1118,1118.png,482,121,1.64142367426311,0.0298221481358085,1.02424718906625,1042,682,801.098890247742,675.59671671374,1282.90110975226,689.40328328626
1119,1119.png,439,133,0.0572888393326645,0.0284384855938028,0.334163755226754,891,554,671.500109723405,554.280526624385,1110.4998902766,554.719473375615
1120,1120.png,449,127,1.85095019659589,0.0140240235823249,1.24975544314733,1147,655,922.617136645093,648.248749580041,1371.38286335491,662.751250419959
1121,1121.png,548,126,0.143851544131671,0.00926383167165142,1.44127124252118,864,601,590.000863583091,600.812073559034,1137.99913641691,602.187926440966
1122,1122.png,449,121,-0.211214619733983,0.0225962433165001,0.234390694468732,57,679,-167.498474583133,680.327592802409,281.498474583133,678.672407197591
1123,1123.png,537,130,-0.254890219099543,0.022490071752466,0.524940497410461,943,678,674.502656896609,679.69446490947,1211.49734310339,677.30553509053
1124,1124.png,498,132,-1.1117579259351,0.0298162737056493,1.28701511935998,293,663,44.0468738826975,668.331252055365,541.953126117303,658.668747944635
1125,1125.png,424,127,1.69023619159738,0.00108958895287362,0.127566692886357,949,563,737.09224097773,557.246867492228,1160.90775902227,569.753132507772
1126,1126.png,500,119,-1.81346517404209,0.00736688928908365,1.11309070601323,1218,617,968.125212282306,625.411413466473,1467.87478771769,609.588586533527
1127,1127.png,445,127,-0.721931392367228,0.0207391054408408,0.261349162051845,189,699,-33.4823379600369,702.303443567465,411.482337960037,696.696556432535
1128,1128.png,499,128,-0.772853247669225,0.0248351174446323,0.894903649782181,588,566,338.522697748368,568.865361978732,837.477302251632,562.134638021268
1129,1129.png,443,120,-0.100197534888837,0.00792495696053874,0.900266278174686,453,682,231.500338697845,682.887353882856,674.499661302155,682.112646117144
1130,1130.png,497,128,1.69029874671606,0.00195452058670145,0.930737811898236,751,584,502.60813009216,577.169995655745,999.39186990784,591.830004344254
1131,1131.png,474,121,1.60736720623116,0.0162956643941458,0.819491803891787,364,689,127.093255576081,682.85210962335,600.906744423919,696.14789037665
1132,1132.png,406,117,-1.17150368650667,0.000805140169896661,0.0442942599725791,1321,667,1118.04243194762,671.65036989501,1523.95756805238,663.34963010499
1133,1133.png,467,127,-1.50702652049445,0.0015167360693317,1.01298865046868,23,580,-210.41923403687,586.640943057944,256.41923403687,574.359056942056
1134,1134.png,408,130,-1.74272086470194,0.00678864197558354,0.352944093325885,639,599,435.094357643484,605.703951577555,842.905642356516,593.296048422445
1135,1135.png,441,124,-0.297130060233184,0.0263970217173308,0.358179404365554,46,692,-174.497034994236,693.643485352217,266.497034994236,691.356514647783
1136,1136.png,569,117,1.87205226890327,0.00479452486836692,0.705534406255377,439,569,154.651846335114,560.206049958694,723.348153664886,578.793950041306
1137,1137.png,467,115,1.05576627108557,0.0252559496504164,0.700029973203966,1363,585,1129.53964011472,581.197632949522,1596.46035988528,589.802367050478
1138,1138.png,415,131,1.75232272739253,0.014787744480428,0.0172783029161768,247,696,39.5970369584964,690.154850545125,454.402963041504,702.845149454875
1139,1139.png,542,127,1.36620486322193,0.0140140399941693,0.724817663139556,1036,564,765.077038019047,558.038678814119,1306.92296198095,570.961321185881
1140,1140.png,483,120,0.751937067843208,0.0242497715870639,0.993314110718468,349,669,107.520796901282,666.330698687691,590.479203098718,672.669301312309
1141,1141.png,443,122,0.622952844237279,0.0272644739930273,1.32169581715629,371,558,149.513091956026,556.091771372981,592.486908043974,560.908228627019
1142,1142.png,427,125,0.00551291619614824,0.0265448547044974,1.39981015364062,110,697,-103.499999011708,697.479457341953,323.499999011708,697.520542658047
1143,1143.png,552,115,-1.07099073129014,0.0209138662300934,1.17455035318437,672,673,396.04821615792,678.65877837998,947.95178384208,668.34122162002
1144,1144.png,565,115,-1.18097665060926,0.00775953046689456,1.38157684470433,1266,679,983.560008177632,685.322458190558,1548.43999182237,673.677541809442
1145,1145.png,495,131,1.64383293126925,0.0291479268697929,0.270256385073797,221,586,-26.3981442606838,579.400125608867,468.398144260684,593.599874391133
1146,1146.png,501,135,-0.638638522974534,0.012407200623649,1.41378805066608,879,653,628.515561024875,656.29210159505,1129.48443897512,650.70789840495
1147,1147.png,546,135,1.85693147774766,0.0277916695839489,0.563542617969343,379,650,106.143364336184,640.65373670843,651.856635663816,658.34626329157
1148,1148.png,533,119,-0.623927820114497,0.0258839227629321,0.642188625643364,885,594,618.515801065107,597.402019646459,1151.48419893489,591.597980353541
1149,1149.png,545,131,0.348730534293157,0.0117447252514557,1.21588640589093,193,597,-79.4949525752172,594.841440073399,465.494952575217,598.158559926601
1150,1150.png,527,121,-1.03564887041608,0.00066889615037983,0.677512248712544,215,664,-48.4569554069605,669.262630333632,478.45695540696,659.737369666368
1151,1151.png,431,126,-1.80795735481247,0.0284465304391167,1.0367938665304,188,598,-27.3927215864202,605.298932827649,403.39272158642,591.70106717235
1152,1152.png,472,125,-1.17673938421021,0.0107682422627368,1.19067173788806,1165,699,929.049771651875,704.346621758264,1400.95022834812,694.653378241736
1153,1153.png,571,123,1.10428402628661,0.0129070098336854,0.67838331859163,806,607,520.553024793812,601.997787205305,1091.44697520619,613.002212794695
1154,1154.png,479,126,-0.969273134320064,0.0189854559957479,0.0506541673862905,329,618,89.534269853722,622.551430057395,568.465730146278,614.448569942605
1155,1155.png,481,134,-1.48512846933108,0.0202897028420304,0.533816873289963,553,700,312.580787385106,706.73315374707,793.419212614894,694.26684625293
1156,1156.png,408,118,-0.0935296094911715,0.0106873150333674,0.834453353996474,929,678,725.000271802253,678.833009377383,1132.99972819775,678.166990622617
1157,1157.png,535,117,0.406424954538995,0.0170388601019607,0.921994399854143,561,560,293.506729881799,558.602517069653,828.493270118201,562.397482930347
1158,1158.png,419,121,0.826889259242733,0.0147510802310324,0.47911015529792,56,696,-153.47818295485,693.476613499023,265.47818295485,699.523386500977
1159,1159.png,447,131,1.43033604516441,0.00635889060618882,0.246387232539636,1235,687,1011.56963953759,681.921109103078,1458.4303604624,693.078890896922
1160,1160.png,551,119,0.0317966365310829,0.00294986327985602,0.91741032949912,609,650,333.500042423715,650.347109630253,884.499957576285,650.652890369747
1161,1161.png,422,132,-1.01385218953758,0.0192203219818483,1.38276107472679,578,641,367.033032781875,645.233462573353,788.966967218125,637.766537426647
1162,1162.png,458,135,0.316199112454543,0.0184748552171956,0.198241286991719,305,589,76.0034872285592,588.236220541649,533.996512771441,590.763779458351
1163,1163.png,483,124,0.868640065501596,0.000232115128690975,0.428154793820148,138,647,-103.472246786901,643.838848311537,379.472246786901,651.161151688463
1164,1164.png,559,119,0.836444257219006,0.0267822334085628,0.123641694030338,335,644,55.529783302061,640.419806523335,614.470216697939,648.580193476665
1165,1165.png,454,128,-1.09151074287327,0.00921831419672116,0.354741443895148,938,593,711.041190161155,597.824192009522,1164.95880983884,589.175807990478
1166,1166.png,522,129,-0.0157230122002314,0.00860555597822148,0.471277574922923,1238,698,977.000009827357,698.571623183551,1498.99999017264,698.428376816449
1167,1167.png,542,127,-1.43515706533526,0.0129567124015283,1.39121199928018,467,641,196.085010034066,648.287356757802,737.914989965934,634.712643242198
1168,1168.png,520,116,0.175099052805183,0.0161500728057348,1.36083727803229,1351,629,1091.00121413043,628.705426939788,1610.99878586957,630.294573060212
1169,1169.png,489,126,-1.79858669889434,0.0181072451535543,1.01274815128366,734,683,489.620456625938,691.173902545975,978.379543374062,675.826097454025
1170,1170.png,471,119,-0.336909029465258,0.0239684725994991,0.878692111696688,1253,645,1017.50407136183,646.884772489119,1488.49592863817,644.115227510881
1171,1171.png,550,125,1.23687952790147,0.0163826616255734,0.990399488918202,1130,614,855.064075996657,608.563865531515,1404.93592400334,620.436134468485
1172,1172.png,477,135,-0.650531324437121,0.0181477419551633,0.288795417293572,160,618,-78.4846274864473,621.207850189814,398.484627486447,615.792149810186
1173,1173.png,497,126,0.363368229838147,0.0274405835896303,0.732447452579196,1382,600,1133.50499739391,598.924030520515,1630.49500260609,602.075969479485
1174,1174.png,435,128,1.80121679000312,0.00932074548353726,0.59972578360766,445,556,227.607468257209,549.663543135539,662.392531742791,563.336456864461
1175,1175.png,415,130,-1.28489439925204,0.0274967703924225,0.34766755753913,343,573,135.552174646076,578.152929821922,550.447825353924,568.847070178078
1176,1176.png,571,132,1.22649863552029,0.00440746533691168,0.575969092115959,140,604,-145.434589358753,597.388928277311,425.434589358753,609.611071722689
1177,1177.png,430,118,-1.13278002983126,0.0202356253656189,0.412285752827344,310,647,95.0420184686916,651.750432446902,524.957981531308,643.249567553098
1178,1178.png,418,115,1.37144639970343,0.0203538938556594,0.95984754294523,1011,617,802.059869822068,612.497800360975,1219.94013017793,622.502199639025
1179,1179.png,431,133,1.69858698356926,0.00393925258856535,0.924766981616242,553,581,337.594692545096,575.112236677979,768.405307454904,587.887763322021
1180,1180.png,477,126,-1.59700665878261,0.0168969350686154,0.606133892433908,710,646,471.592639981459,653.146855571618,948.407360018541,639.853144428382
1181,1181.png,553,116,1.92409399596627,0.021320158718316,0.0169654891162106,575,676,298.655894800103,667.216384256746,851.344105199897,685.783615743254
1182,1182.png,505,121,0.678597109401273,0.00150927047738685,1.18888440075101,874,658,621.517709449283,655.509522067754,1126.48229055072,661.490477932246
1183,1183.png,475,121,1.01789726648051,0.00646293257763286,0.817704157005318,333,554,95.5374787266337,550.280877994646,570.462521273366,558.719122005354
1184,1184.png,451,131,1.13976396237447,0.00896772059443636,0.300026972366561,1192,582,966.544615607047,578.01450691385,1417.45538439295,586.98549308615
1185,1185.png,469,118,0.273339631258813,0.0174219541384446,0.253703800331557,814,686,579.502668529273,685.381280594549,1048.49733147073,687.618719405451
1186,1186.png,537,124,-1.89885831872978,0.0018307888042884,1.1583643459977,1190,588,921.6474396875,597.396818179892,1458.3525603125,579.603181820108
1187,1187.png,544,118,-1.03364259078608,0.018862732705356,1.34426809675549,223,569,-48.9557388537702,574.406740720677,494.95573885377,564.593259279323
1188,1188.png,470,122,-0.986115690332542,0.00265534596009624,1.13732945391339,90,623,-144.965195322067,627.544377240432,324.965195322067,619.455622759568
1189,1189.png,567,118,-0.736096006972476,0.0209889144301379,0.652897982035729,299,624,15.5233959536871,628.142109055196,582.476604046313,620.857890944804
1190,1190.png,563,118,0.08114275350224,0.00995107213505722,0.518532843586904,307,607,25.5002822945854,607.101337521374,588.499717705415,607.898662478626
1191,1191.png,445,122,0.0858324554403684,0.0230027816257032,0.202476589615314,120,695,-102.499750334952,695.166682007738,342.499750334952,695.833317992262
1192,1192.png,415,121,-0.893623031341577,0.0169571574651745,0.483368597915964,881,642,673.525237291469,645.73617660806,1088.47476270853,639.26382339194
1193,1193.png,551,132,0.218062960274043,0.00852767119459334,1.00761564459749,1355,601,1079.50199530654,599.451472498815,1630.49800469346,601.548527501185
1194,1194.png,444,124,-1.17548271939547,0.0144869786573298,0.0105148127508687,547,695,325.046719154955,700.05424221144,768.953280845045,690.94575778856
1195,1195.png,573,130,0.253615647575128,0.0045119301246808,1.08255501781142,374,657,87.5028067307129,656.231832494982,660.497193269287,658.768167505018
1196,1196.png,575,128,-1.80105992161726,0.00159936778341889,1.11048554093059,458,553,170.642031002068,561.535909106644,745.357968997932,543.464090893356
1197,1197.png,570,119,0.474291693842673,0.00445890296839986,1.11710270736917,1017,654,732.009764683194,652.140810717282,1301.99023531681,656.859189282718
1198,1198.png,495,120,0.176396352202321,0.0250912769784429,0.262564729780965,1176,676,928.501172948109,675.738023662944,1423.49882705189,677.261976337056
1199,1199.png,530,124,-1.04071864125779,0.0135799951626303,0.716204978156604,1377,594,1112.04371448237,599.313186543312,1641.95628551763,589.686813456688
1200,1200.png,463,132,0.707294228391683,0.0278813139185133,1.3805711627453,1009,567,777.517638857355,564.642294657262,1240.48236114265,570.357705342738
1201,1201.png,536,134,0.193738814892172,0.0043668575695132,0.730835659927066,518,671,250.001532118644,670.593791830939,785.998467881356,672.406208169061
1202,1202.png,461,124,0.944246717313492,0.0284107424714959,0.24096808485181,816,673,585.531300898707,669.701482584276,1046.46869910129,677.298517415725
1203,1203.png,402,118,-0.60366591818625,0.00201132656676698,0.970966380621178,133,565,-67.9888439592049,567.617688348736,333.988843959205,563.382311651264
1204,1204.png,419,124,-0.763715482130308,0.00437577085115914,0.358958826943885,59,560,-150.481389179252,563.292416074051,268.481389179252,557.707583925949
1205,1205.png,474,118,-1.08868250772401,0.00450435914652818,0.958555994460745,1266,664,1029.04278214043,669.002988369248,1502.95721785957,659.997011630752
1206,1206.png,526,128,-1.52334496063481,0.0012651804821568,0.57765173126636,1076,582,813.092950434691,589.491658520291,1338.90704956531,575.508341479709
1207,1207.png,400,135,-1.28759652879422,0.00467393919922702,1.42338616888354,521,551,321.050500543484,555.994181470388,720.949499456516,547.005818529612
1208,1208.png,466,117,-1.53299533321378,0.00481904931781619,0.835751859199141,496,686,263.083394309594,692.733361345191,728.916605690406,680.266638654809
1209,1209.png,516,130,-1.2132443495199,0.0103236477655087,0.10948600437078,1039,663,781.057839532296,668.962769741934,1296.9421604677,658.037230258066
1210,1210.png,533,134,0.573240253923398,0.0206202631020511,1.39392981866573,182,569,-84.4866619700093,565.833730680891,448.486661970009,571.166269319109
1211,1211.png,528,133,-1.01599764277396,0.0211274718210121,1.16020461334944,1363,693,1099.04150521683,698.181135738505,1626.95849478317,688.818864261495
1212,1212.png,412,125,-1.19902667502213,0.021289070004887,0.520566692963052,421,609,215.045105946499,613.810639791377,626.954894053501,605.189360208623
1213,1213.png,511,129,1.80214798989371,0.0274182584028485,1.11301675509766,953,635,697.62637487605,627.464977221411,1208.37362512395,643.53502277859
1214,1214.png,575,128,-1.04033782847388,0.0132747570675991,1.41446545244574,860,640,572.547391388995,645.719942789779,1147.452608611,635.280057210221
1215,1215.png,416,132,1.47739014099977,0.025209096279493,0.342625927102877,1179,637,971.069143984798,632.137247275384,1386.9308560152,642.862752724616
1216,1216.png,405,117,0.800386962375091,0.0219272255018986,1.11188736279086,1011,649,808.519757987941,646.671290976775,1213.48024201206,652.328709023225
1217,1217.png,531,129,0.312809378413678,0.0134861662344858,0.799272492716202,69,638,-196.496043167039,637.050495724187,334.496043167039,639.949504275813
1218,1218.png,501,133,0.56920219355723,0.0144390318730247,0.41741082714293,1032,654,781.5123612397,652.011460611203,1282.4876387603,656.988539388797
1219,1219.png,500,133,-0.442741849765873,0.00631390807937224,0.788335345501015,876,699,626.007463864345,701.431806528477,1125.99253613565,697.568193471523
1220,1220.png,492,127,-1.50078297427593,0.0274034479454676,0.478042386417634,129,691,-116.915613921773,697.942889839014,374.915613921773,685.057110160986
1221,1221.png,412,115,-1.61631996713996,0.0275408444758699,0.72168001633633,726,690,520.081962997803,696.310510920909,931.918037002197,684.689489079091
1222,1222.png,425,122,0.400568852729954,0.0110188225935787,0.145012338019611,535,590,322.505193214465,589.014372463137,747.494806785535,591.985627536863
1223,1223.png,419,129,-0.0334276557297239,0.0190367546762173,0.520863047248658,175,599,-34.4999643449873,599.622227039018,384.499964344987,599.377772960982
1224,1224.png,403,135,-0.95440290934218,0.0202754248185772,0.73517150396045,730,663,528.52795459837,666.856325622372,931.47204540163,660.143674377628
1225,1225.png,441,120,-0.346724763855894,0.00963297939155523,0.469165395514542,692,686,471.504037399548,687.834345120308,912.495962600452,685.165654879692
1226,1226.png,408,131,-1.93927486158393,0.00294771816914926,0.757528580257416,1007,599,803.116840170354,606.403414943273,1210.88315982965,592.596585056727
1227,1227.png,430,129,1.52697860177928,0.00665938046885053,0.751245871737767,905,594,690.076349007568,588.770755365371,1119.92365099243,600.229244634629
1228,1228.png,414,131,-1.15529666765995,0.000761214075055372,0.0878031835794775,1268,556,1061.04207919392,560.673609424069,1474.95792080608,552.326390575931
1229,1229.png,436,134,-1.50614466819459,0.00544566664219108,0.59101664157288,956,554,738.075316408399,560.229946029471,1173.9246835916,548.770053970529
1230,1230.png,487,117,1.04902516929354,0.00825104691171509,0.243865563475431,178,669,-65.4591884217631,665.042021420369,421.459188421763,673.957978579631
1231,1231.png,429,135,0.410493229387134,0.0177506659212532,1.32596518108711,830,579,615.505505061499,577.963236818016,1044.4944949385,581.036763181984
1232,1232.png,470,117,-1.82897553034695,0.0207915780759125,0.34072674790722,628,641,393.119721324596,649.000312617786,862.880278675404,633.999687382214
1233,1233.png,469,117,0.521193347747382,0.0125024319768734,1.43193791322227,1002,577,767.509702023445,575.366890798286,1236.49029797655,579.633109201714
1234,1234.png,515,122,1.79689581439718,0.00953527932907779,1.39332086259606,532,640,274.626622875141,632.425673567104,789.373377124859,648.574326432896
1235,1235.png,492,115,-1.21024631816373,0.0261135788585878,0.124096637389567,443,650,197.054877110916,655.69581822946,688.945122889083,645.30418177054
1236,1236.png,481,120,0.014763923502239,0.00779355566610489,0.644973653044818,170,651,-70.4999920155797,651.438028182998,410.49999201558,651.561971817002
1237,1237.png,572,116,-1.67297390946855,0.0137154018016929,0.828665528026748,466,625,180.121909697266,633.84969968691,751.878090302735,617.15030031309
1238,1238.png,515,128,-0.321691090128721,0.0268422518197393,0.883745723789766,308,590,50.5040586247262,591.94574384368,565.495941375274,589.05425615632
1239,1239.png,475,122,0.941506867712917,0.00167679746721332,0.541017884647939,235,603,-2.46793541927118,599.597481875911,472.467935419271,607.402518124089
1240,1240.png,434,135,1.71508979179742,0.00463244031204011,0.872730110644531,1239,674,1022.09721331844,668.005299870269,1455.90278668156,680.994700129731
1241,1241.png,532,127,1.07882565550541,0.028115335436595,0.454409519627008,10,591,-255.952848438812,586.491766051566,275.952848438812,596.508233948434
1242,1242.png,524,116,1.55485652768184,0.017556077158891,1.01755261530524,1015,637,753.096467277198,630.390882803324,1276.9035327228,644.609117196676
1243,1243.png,488,131,-0.635650786321973,0.00212972649658982,0.781962282582338,10,635,-233.984984241028,638.206929054366,253.984984241028,632.793070945634
1244,1244.png,400,123,-1.79389624626982,0.00879216628833289,0.234545219305984,1292,677,1092.09801981977,683.760856173438,1491.90198018023,671.239143826562
1245,1245.png,455,120,-0.420235766338937,0.0186326856196067,0.12913491018114,1351,564,1123.50611913759,566.168583279482,1578.49388086241,562.831416720518
1246,1246.png,548,121,1.85597790589005,0.0149972862569014,0.761978219196931,984,609,710.143741750822,600.625890593459,1257.85625824918,618.374109406541
1247,1247.png,531,120,1.03052775128569,0.014122858091275,1.38609510672822,728,661,462.542943450797,656.724947305722,993.457056549203,666.275052694278
1248,1248.png,408,115,1.4477917437298,0.0101459119270703,1.06612357553103,436,588,232.065124438183,583.345727055518,639.934875561817,593.654272944482
1249,1249.png,492,121,0.144414017196818,0.027957095762461,1.35808934029083,1392,640,1146.00078140883,639.879957635329,1637.99921859117,641.120042364671
1250,1250.png,433,118,-0.920724130926204,0.0234769692023067,0.219094479544143,486,588,269.527953252373,591.978933298187,702.472046747627,585.021066701812
1251,1251.png,400,137,-0.962420025431523,0.0222555730193613,0.323979327977475,800,612,600.028214595322,615.859321667431,999.971785404678,609.140678332569
1252,1252.png,365,138,-1.93137708724382,0.000600186939030523,1.44224453711157,796,672,613.603676573171,678.650707306938,978.396323426829,666.349292693062
1253,1253.png,383,142,-1.30429859453503,0.0287828378425104,0.390053250769153,1247,562,1055.54961680734,565.858987885192,1438.45038319266,557.141012114808
1254,1254.png,413,140,1.26869779845483,0.0292931964420359,0.670293133319878,31,657,-175.449377519355,652.927853691016,237.449377519355,662.072146308984
1255,1255.png,394,143,1.29908492153554,0.00389932655093562,0.353891309442498,788,604,591.050634607094,600.033740789928,984.949365392906,608.966259210072
1256,1256.png,375,142,0.496030092138113,0.0285867861791686,1.28973534526529,318,590,130.507026504802,588.876765596394,505.492973495198,592.123234403606
1257,1257.png,361,144,1.60245653494088,0.019271842479216,1.26139891702518,379,627,198.570590482968,622.452408362864,559.429409517032,632.547591637136
1258,1258.png,373,137,0.323781522480092,0.0229473827736689,0.686815550526179,786,551,599.502977875534,550.446084108434,972.497022124466,552.553915891566
1259,1259.png,409,141,-1.43636992387102,0.0201056286660095,1.49387571466258,527,581,322.564258104758,585.626152138024,731.435741895242,575.373847861976
1260,1260.png,401,139,-1.09666535358203,0.0107105964227669,0.762394076557327,1217,613,1016.5367260401,617.337420132963,1417.4632739599,609.662579867037
1261,1261.png,353,141,0.863516602471805,0.0249092272877201,0.786303934415996,1003,654,826.520044840861,651.840032513678,1179.47995515914,657.159967486322
1262,1262.png,381,136,-1.35356149832796,0.0280981262247678,0.145937203735082,683,605,492.55315639331,609.999973360934,873.44684360669,601.000026639066
1263,1263.png,369,142,1.30154287640422,0.00316533794283484,0.907560079525872,422,593,237.547601363556,589.309219969719,606.452398636444,597.690780030281
1264,1264.png,368,136,0.96717511687005,0.0263135663812246,0.38084890754206,296,582,112.026214554356,579.394155702545,479.973785445644,585.605844297455
1265,1265.png,414,139,1.5957149868036,0.00476480118863977,0.916595945181376,415,582,208.080274509565,576.735695795424,621.919725490435,588.264304204576
1266,1266.png,364,142,1.22767124526322,0.0194447259516132,0.184037085290727,210,619,28.0417776184568,615.600601617059,391.958222381543,623.399398382941
1267,1267.png,414,141,-0.88021206688112,0.0123091017570618,0.0262600058007197,1206,637,999.02442649645,640.679932841547,1412.97557350355,634.320067158453
1268,1268.png,362,135,0.0530940656395869,0.00933117295170102,1.45798058286466,1328,609,1147.00007771328,609.332273431183,1508.99992228672,609.667726568817
1269,1269.png,353,138,-1.32181581811039,0.021820556360403,1.39771812012545,1173,665,996.546966919546,669.5715005475,1349.45303308045,661.4284994525
1270,1270.png,372,139,1.556854421825,0.0266064557180426,1.00127167286985,877,595,691.068660501548,590.446586073623,1062.93133949845,600.553413926377
1271,1271.png,406,141,-0.299861837413689,0.00441289360193795,0.190741512298507,433,607,230.002780111292,608.562411151902,635.997219888708,606.437588848098
1272,1272.png,369,140,-0.456916813903799,0.0150706476031541,0.0269524072007826,1201,631,1016.50586668929,632.971317073441,1385.49413331071,630.028682926559
1273,1273.png,387,141,1.87375230275573,0.00135818376676287,1.05440098629422,108,615,-85.3965355004715,609.173068957633,301.396535500471,621.826931042367
1274,1274.png,390,138,0.800932063844658,0.0127778560080252,0.0836716534154555,1351,573,1156.01905213452,570.774202964767,1545.98094786548,576.225797035233
1275,1275.png,386,137,-0.336522779355748,0.0288646043863137,0.994108197559361,830,568,637.003328968872,569.633565570493,1022.99667103113,567.366434429507
1276,1276.png,383,138,1.00816684748998,0.00657598362968157,0.811843272297945,523,685,331.529644705245,682.130572259205,714.470355294755,688.869427740795
1277,1277.png,385,140,-0.493252282174076,0.00102333048525383,1.25918849599572,47,640,-145.492866691647,642.157188230657,239.492866691647,638.842811769343
1278,1278.png,365,139,0.690731080386103,0.0284965459073758,0.378946909675603,974,556,791.513261734976,554.299918775936,1156.48673826502,558.700081224064
1279,1279.png,383,140,0.0494062840556553,0.0269614801695662,0.494606694373952,624,562,432.500071196374,562.334869124662,815.499928803627,562.665130875337
1280,1280.png,370,145,0.0375524219063572,0.0228634143122095,1.0370073443253,961,699,776.000039734921,699.378748528874,1145.99996026508,699.621251471126
1281,1281.png,388,136,-0.9645035976601,0.00836544269419278,0.99336239592531,501,573,307.027486783237,576.765595867949,694.972513216763,570.234404132051
1282,1282.png,381,143,-0.820950447864842,0.0226464904096669,1.40052027753871,262,682,71.5195544757764,685.229445528544,452.480445524224,679.770554471456
1283,1283.png,424,135,-1.95483550081195,0.010115853686199,0.58385213384398,965,663,753.123378335308,670.731679746579,1176.87662166469,656.268320253421
1284,1284.png,352,141,0.0384980904149139,0.00997230591343886,0.588961666109439,1000,562,824.000039729744,562.381742364608,1175.99996027026,562.618257635392
1285,1285.png,365,141,1.64830248428498,0.0232080984146936,0.757550787566238,849,562,666.575514696641,557.250508424191,1031.42448530336,567.749491575809
1286,1286.png,419,140,1.30021977759812,0.00487679585188878,1.43894467161987,449,659,239.553941580182,654.746200214331,658.446058419818,664.253799785669
1287,1287.png,366,137,1.23170565476607,0.0087939973932651,0.866605971465812,148,697,-34.9577163008132,693.566293606387,330.957716300813,701.433706393613
1288,1288.png,352,135,0.476303232179208,0.0231171152159409,0.512589463872613,956,700,780.006081377508,699.036918355119,1131.99391862249,701.963081644881
1289,1289.png,424,136,-1.33187861595739,0.0252923021368061,0.971713976806487,513,658,301.057275690855,663.427637610222,724.942724309145,653.572362389778
1290,1290.png,390,136,0.363978632604698,0.0236292028587062,1.35846961228827,558,618,363.003934682272,617.261246350423,752.996065317728,619.738753649577
1291,1291.png,371,139,0.320209678222063,0.0120976860202137,0.908095016933115,1077,647,891.502896919529,646.463299101479,1262.49710308047,648.536700898521
1292,1292.png,375,144,0.81892141611115,0.0274431954694312,0.0604735789779846,805,614,617.519151512387,611.820177176593,992.480848487613,617.179822823407
1293,1293.png,412,135,-1.16791137611587,0.0140059936987879,0.722079657299088,273,649,67.0427953615434,653.698792387451,478.957204638457,645.301207612549
1294,1294.png,385,142,-1.80954831097623,0.0210711747893421,1.11023829398492,301,671,108.595997459172,677.578635230798,493.404002540828,665.421364769202
1295,1295.png,378,137,-1.81274804531519,0.00854419332295029,1.00030408248944,741,568,552.094585640127,574.478664192323,929.905414359873,562.521335807677
1296,1296.png,384,138,-1.95849997403938,0.0219376840159008,1.18133462027564,1296,677,1104.11215814589,684.061718415971,1487.88784185411,670.938281584029
1297,1297.png,422,145,-0.0743777433156492,0.00771388383213637,0.501730210200033,1386,652,1175.00017778419,651.773906726905,1596.99982221581,651.226093273095
1298,1298.png,365,144,-1.69048362225593,0.00518727098426415,1.02719999792727,800,633,617.57942880675,638.883790999711,982.42057119325,628.116209000289
1299,1299.png,355,138,-0.794894384942372,0.000776790239938241,1.26337025391506,1198,559,1020.51708185336,561.962471553882,1375.48291814664,557.037528446118
1300,1300.png,409,139,-0.52733313749686,0.0239803256040159,0.231144093840333,1176,569,971.508661340506,571.382129976407,1380.49133865949,567.617870023593
1301,1301.png,408,144,1.82833910112123,0.0248825330434372,1.45813733222621,407,563,203.103855989589,555.991355157502,610.896144010411,569.008644842498
1302,1302.png,380,135,-0.580486638917654,0.0232466922399259,0.764147515424912,475,663,285.009751222848,665.424933660158,664.990248777152,661.575066339842
1303,1303.png,410,143,-1.04772238158409,0.0296037530199866,1.46044941235387,870,652,665.03427353827,656.24846315381,1074.96572646173,648.75153684619
